Fall,College,Major_Name,Total,Female,Male,MFRatio,Caucasian,Asian American,African American,Hispanic,Native American
1985,Education,Special Education,70,61,9,0.15,56,0,2,1,0
1985,Education,Elementary Education,347,334,13,0.04,327,11,3,3,2
1985,Education,Educational Psychology,138,80,58,0.72,87,4,8,3,1
1985,Education,Ed Organization And Leadership,95,51,44,0.86,75,1,4,1,0
1985,Applied Health Sciences,Kinesiology,247,109,138,1.27,198,7,5,3,1
1985,Aces,Food Science & Human Nutrition,199,136,63,0.46,147,18,3,4,0
1985,Aces,Animal Sciences,441,228,213,0.93,398,6,8,2,1
1985,Aces,Agricultural Communications,77,52,25,0.48,75,0,1,0,1
1985,Aces,Nutritional Sciences,38,25,13,0.52,26,3,1,0,0
1985,Las,Biology,80,50,30,0.6,74,1,0,2,1
1985,Las,Teaching Of English Sec Lang,84,63,21,0.33,31,1,2,0,0
1985,Las,Statistics,36,15,21,1.4,13,6,0,0,0
1985,Applied Health Sciences,Speech & Hearing Science,105,102,3,0.03,92,1,7,2,0
1985,Las,Spanish,45,33,12,0.36,23,0,0,6,0
1985,Education,Secondary Education,47,31,16,0.52,46,0,0,1,0
1985,Las,Physics,390,39,351,9,305,21,2,5,1
1985,Engineering,Computer Science,538,124,414,3.34,460,39,16,3,0
1985,Engineering,Theoretical & Applied Mechans,50,4,46,11.5,29,2,0,0,0
1985,Las,French,45,37,8,0.22,29,0,1,0,0
1985,Las,Psychology,193,95,98,1.03,150,8,6,0,0
1985,Las,Political Science,60,19,41,2.16,45,3,0,2,0
1985,Las,Plant Biology,31,16,15,0.94,21,1,0,1,0
1985,Las,Philosophy,42,7,35,5,33,0,0,2,1
1985,Las,Molecular & Integrative Physi,59,18,41,2.28,35,2,1,1,0
1985,Las,Microbiology,59,23,36,1.57,47,1,0,0,0
1985,Las,Mathematics,184,49,135,2.76,95,12,2,2,1
1985,Las,Linguistics,72,35,37,1.06,25,1,2,1,0
1985,Las,History,83,30,53,1.77,66,1,1,0,0
1985,Las,Geology,78,20,58,2.9,63,2,0,1,0
1985,Las,Geography,45,16,29,1.81,33,0,0,1,0
1985,Las,Sociology,33,15,18,1.2,20,0,0,0,1
1985,Media,Journalism,37,22,15,0.68,32,1,2,1,0
1985,Ischool,Library & Information Science,173,126,47,0.37,138,2,2,1,1
1985,Vetmed,Veterinary Medicine,300,143,157,1.1,290,3,1,3,1
1985,Social Work,Social Work,282,227,55,0.24,226,4,11,4,1
1985,Las,Communication,33,15,18,1.2,22,3,0,1,0
1985,Education,Advertising,250,171,79,0.46,231,3,3,0,0
1985,Law,Law,648,222,426,1.92,573,6,30,9,2
1985,Las,Entomology,37,7,30,4.29,28,1,0,0,0
1985,Fine And Applied Arts,Architectural Studies,604,169,435,2.57,526,33,19,19,0
1985,Fine And Applied Arts,Industrial Design,134,58,76,1.31,114,13,2,4,0
1985,Fine And Applied Arts,Graphic Design,144,91,53,0.58,133,8,1,1,1
1985,Fine And Applied Arts,Dance,49,43,6,0.14,43,0,0,0,0
1985,Fine And Applied Arts,Art And Design,402,223,179,0.8,348,19,8,9,2
1985,Fine And Applied Arts,Architecture,213,41,172,4.2,179,8,2,1,0
1985,Engineering,Mechanical Engineering,968,99,869,8.78,836,46,23,21,0
1985,Engineering,Industrial Engineering,158,49,109,2.22,134,3,14,4,0
1985,Engineering,Electrical Engineering,1945,234,1711,7.31,1439,324,49,38,4
1985,Las,English,115,61,54,0.89,93,0,3,1,0
1985,Fine And Applied Arts,Landscape Architecture,137,52,85,1.63,126,1,2,4,1
1985,Fine And Applied Arts,Art Education,61,45,16,0.36,49,2,2,0,0
1985,Las,Atmospheric Sciences,24,6,18,3,11,1,0,0,0
1985,Las,Chemistry,531,147,384,2.61,442,24,8,6,0
1985,Las,Chemical Engineering,419,91,328,3.6,348,38,6,7,0
1985,Las,Biology,167,80,87,1.09,143,7,1,4,0
1985,Las,Biochemistry,112,36,76,2.11,87,4,1,1,0
1985,Education,Anthropology,53,23,30,1.3,35,1,0,3,0
1985,Las,Comparative Literature,45,25,20,0.8,9,3,1,1,0
1985,Fine And Applied Arts,Urban Planning,160,67,93,1.39,135,4,8,0,1
1985,Fine And Applied Arts,Theatre,38,15,23,1.53,34,0,1,1,1
1985,Fine And Applied Arts,Music Education,269,150,119,0.79,236,4,4,3,0
1985,Fine And Applied Arts,Music,159,94,65,0.69,120,1,6,3,0
1984,Education,Accountancy,1315,667,648,0.97,1144,42,64,19,2
1984,Fine And Applied Arts,Theatre,107,49,58,1.18,98,0,3,1,0
1984,Business,Marketing,179,106,73,0.69,164,3,8,4,0
1984,Business,Finance,551,232,319,1.38,489,13,26,3,1
1984,Las,Economics,182,38,144,3.79,99,5,2,2,0
1984,Engineering,Computer Science,334,62,272,4.39,225,32,2,4,0
1984,Business,Business Administration,967,456,511,1.12,745,22,68,22,1
1984,Applied Health Sciences,Community Health,94,62,32,0.52,78,4,4,1,1
1984,Engineering,Civil Engineering,552,83,469,5.65,434,23,7,6,1
1984,Engineering,Aerospace Engineering,495,50,445,8.9,443,28,6,10,0
1984,Education,Special Education,68,55,13,0.24,48,2,3,2,0
1984,Education,Elementary Education,348,331,17,0.05,330,9,3,3,2
1984,Education,Educational Psychology,133,76,57,0.75,96,5,5,1,1
1984,Education,Ed Organization And Leadership,106,54,52,0.96,79,0,4,2,1
1984,Education,Early Childhood Education,72,70,2,0.03,65,0,2,1,1
1984,Applied Health Sciences,Kinesiology,251,131,120,0.92,205,3,3,3,1
1984,Aces,Food Science & Human Nutrition,220,147,73,0.5,164,21,4,2,0
1984,Aces,Animal Sciences,464,246,218,0.89,414,5,7,3,0
1984,Aces,Agricultural Communications,79,51,28,0.55,78,0,1,0,0
1984,Aces,Agricultural & Applied Econ,444,77,367,4.77,384,4,7,2,1
1984,Applied Health Sciences,Speech & Hearing Science,128,124,4,0.03,111,1,10,2,0
1984,Las,Biology,59,33,26,0.79,53,0,2,3,0
1984,Las,Teaching Of English Sec Lang,73,56,17,0.3,37,0,1,0,0
1984,Las,Statistics,31,13,18,1.38,14,5,0,0,0
1984,Las,Spanish,46,40,6,0.15,19,1,0,11,0
1984,Education,Secondary Education,40,28,12,0.43,38,1,0,1,0
1984,Las,Physics,376,35,341,9.74,293,18,2,5,1
1984,Aces,Nutritional Sciences,37,26,11,0.42,26,4,0,0,0
1984,Engineering,Computer Engineering,484,76,408,5.37,402,50,24,5,0
1984,Engineering,Computer Science,600,157,443,2.82,531,27,17,3,0
1984,Las,Psychology,189,97,92,0.95,141,8,5,2,0
1984,Las,Entomology,37,8,29,3.62,30,1,0,0,0
1984,Las,Sociology,39,16,23,1.44,25,2,0,0,0
1984,Las,Political Science,43,11,32,2.91,31,1,1,0,0
1984,Las,Plant Biology,27,13,14,1.08,19,0,0,0,0
1984,Las,Philosophy,36,3,33,11,29,0,0,0,1
1984,Las,Molecular & Integrative Physi,54,19,35,1.84,31,1,0,0,0
1984,Las,Microbiology,65,23,42,1.83,57,1,0,0,0
1984,Las,Mathematics,181,46,135,2.93,103,10,1,0,0
1984,Las,History,81,26,55,2.12,63,0,1,0,0
1984,Las,Geology,93,25,68,2.72,79,2,0,1,0
1984,Las,Geography,35,14,21,1.5,20,0,0,1,0
1984,Ischool,Library & Information Science,184,137,47,0.34,135,4,4,1,1
1984,Vetmed,Veterinary Medicine,312,143,169,1.18,303,4,0,4,1
1984,Social Work,Social Work,278,226,52,0.23,233,3,9,3,1
1984,Media,Journalism,47,24,23,0.96,1,3,0,36,6
1984,Las,Communication,37,19,18,0.95,11,1,1,23,0
1984,Education,Advertising,257,179,78,0.44,9,1,6,234,5
1984,Law,Law,663,231,432,1.87,576,3,23,10,3
1984,Las,French,40,31,9,0.29,25,0,1,1,0
1984,Las,Linguistics,76,40,36,0.9,35,3,1,0,0
1984,Las,English,114,63,51,0.81,90,0,2,0,0
1984,Fine And Applied Arts,Landscape Architecture,134,44,90,2.05,121,1,1,4,2
1984,Fine And Applied Arts,Graphic Design,166,111,55,0.5,156,6,2,1,1
1984,Fine And Applied Arts,Dance,43,38,5,0.13,38,1,0,0,0
1984,Fine And Applied Arts,Art And Design,403,217,186,0.86,352,23,8,10,1
1984,Las,Comparative Literature,36,21,15,0.71,7,3,0,1,0
1984,Fine And Applied Arts,Architecture,211,40,171,4.28,181,10,3,1,0
1984,Fine And Applied Arts,Architectural Studies,581,166,415,2.5,506,31,18,14,0
1984,Engineering,Theoretical & Applied Mechans,50,2,48,24,30,3,0,0,0
1984,Engineering,Mechanical Engineering,879,86,793,9.22,750,49,19,16,1
1984,Engineering,Industrial Engineering,135,46,89,1.93,114,5,7,7,0
1984,Engineering,Electrical Engineering,1755,212,1543,7.28,1351,241,50,26,3
1984,Fine And Applied Arts,Industrial Design,116,64,52,0.81,101,8,4,1,0
1984,Fine And Applied Arts,Art Education,64,45,19,0.42,52,2,1,0,0
1984,Las,Atmospheric Sciences,22,6,16,2.67,9,1,0,0,0
1984,Las,Chemical Engineering,479,114,365,3.2,399,40,5,8,1
1984,Las,Biology,175,81,94,1.16,142,9,1,2,0
1984,Las,Biochemistry,94,30,64,2.13,75,3,1,0,0
1984,Las,Chemistry,537,143,394,2.76,453,31,5,2,0
1984,Education,Anthropology,59,27,32,1.19,40,0,2,3,0
1984,Fine And Applied Arts,Theatre,29,13,16,1.23,26,0,1,1,1
1984,Fine And Applied Arts,Music Education,238,135,103,0.76,211,3,3,2,0
1984,Fine And Applied Arts,Music,201,106,95,0.9,157,2,4,5,1
1984,Fine And Applied Arts,Urban Planning,145,54,91,1.69,124,3,5,0,0
1983,Business,Marketing,196,111,85,0.77,182,7,4,2,1
1983,Fine And Applied Arts,Theatre,127,56,71,1.27,118,0,5,1,0
1983,Engineering,Computer Science,368,71,297,4.18,242,39,1,7,0
1983,Business,Finance,594,244,350,1.43,529,15,23,12,1
1983,Las,Economics,180,35,145,4.14,107,7,7,4,0
1983,Business,Business Administration,1031,458,573,1.25,831,25,61,17,2
1983,Education,Accountancy,1529,738,791,1.07,1351,42,75,20,1
1983,Applied Health Sciences,Community Health,62,40,22,0.55,55,1,2,0,1
1983,Education,Early Childhood Education,56,55,1,0.02,54,0,1,1,0
1983,Education,Ed Organization And Leadership,115,66,49,0.74,88,0,7,2,0
1983,Engineering,Computer Science,684,202,482,2.39,618,38,18,4,0
1983,Engineering,Computer Engineering,426,78,348,4.46,350,46,26,2,0
1983,Engineering,Civil Engineering,611,94,517,5.5,487,29,8,10,1
1983,Engineering,Aerospace Engineering,473,45,428,9.51,425,24,5,10,1
1983,Education,Special Education,90,79,11,0.14,70,4,2,2,0
1983,Education,Elementary Education,370,351,19,0.05,348,8,8,2,3
1983,Education,Educational Psychology,149,83,66,0.8,100,6,7,6,1
1983,Aces,Agricultural Communications,85,58,27,0.47,83,0,2,0,0
1983,Aces,Food Science & Human Nutrition,220,136,84,0.62,166,24,4,1,0
1983,Aces,Agricultural & Applied Econ,429,73,356,4.88,380,6,4,0,1
1983,Aces,Agricultural Education,26,3,23,7.67,25,0,0,0,1
1983,Aces,Nutritional Sciences,41,29,12,0.41,32,4,0,0,0
1983,Las,Teaching Of English Sec Lang,77,56,21,0.38,43,2,1,0,0
1983,Applied Health Sciences,Kinesiology,236,104,132,1.27,199,4,2,5,1
1983,Las,Biology,35,20,15,0.75,32,0,2,0,0
1983,Applied Health Sciences,Speech & Hearing Science,131,123,8,0.07,110,2,9,2,0
1983,Las,Spanish,36,27,9,0.33,15,0,0,10,0
1983,Education,Secondary Education,28,19,9,0.47,26,1,0,0,0
1983,Las,Physics,370,30,340,11.33,293,19,1,3,0
1983,Aces,Animal Sciences,474,256,218,0.85,438,3,7,3,0
1983,Engineering,Electrical Engineering,1657,182,1475,8.1,1310,187,55,30,1
1983,Las,Psychology,182,91,91,1,134,9,7,1,0
1983,Las,Political Science,31,8,23,2.88,21,1,2,0,0
1983,Las,Plant Biology,27,11,16,1.45,18,1,0,0,0
1983,Las,Philosophy,38,6,32,5.33,28,0,0,1,1
1983,Las,Molecular & Integrative Physi,56,18,38,2.11,39,2,0,0,0
1983,Las,Microbiology,67,30,37,1.23,63,0,0,0,0
1983,Las,Mathematics,181,39,142,3.64,113,7,0,0,0
1983,Las,Linguistics,82,48,34,0.71,34,3,1,0,0
1983,Las,History,73,26,47,1.81,64,0,0,0,0
1983,Las,Geology,106,33,73,2.21,86,2,0,2,0
1983,Las,Sociology,44,21,23,1.1,31,2,0,0,0
1983,Media,Journalism,48,25,23,0.92,34,0,3,5,0
1983,Vetmed,Veterinary Medicine,327,146,181,1.24,317,3,0,4,1
1983,Social Work,Social Work,273,216,57,0.26,230,3,10,2,1
1983,Las,Communication,36,22,14,0.64,26,0,0,1,0
1983,Education,Advertising,253,174,79,0.45,230,3,10,1,0
1983,Law,Law,675,226,449,1.99,610,3,28,10,1
1983,Las,Geography,34,9,25,2.78,25,0,0,0,0
1983,Ischool,Library & Information Science,183,138,45,0.33,141,6,6,0,1
1983,Las,French,31,22,9,0.41,23,0,1,0,0
1983,Fine And Applied Arts,Art Education,74,57,17,0.3,61,2,3,0,0
1983,Fine And Applied Arts,Landscape Architecture,142,49,93,1.9,132,4,0,2,2
1983,Fine And Applied Arts,Industrial Design,103,51,52,1.02,90,7,4,0,0
1983,Fine And Applied Arts,Graphic Design,170,120,50,0.42,162,5,1,1,1
1983,Fine And Applied Arts,Dance,46,43,3,0.07,39,1,2,0,0
1983,Fine And Applied Arts,Architecture,216,39,177,4.54,181,8,7,0,0
1983,Fine And Applied Arts,Architectural Studies,558,163,395,2.42,496,22,11,16,2
1983,Engineering,Theoretical & Applied Mechans,46,4,42,10.5,24,4,0,0,0
1983,Engineering,Mechanical Engineering,867,78,789,10.12,743,45,25,16,1
1983,Engineering,Industrial Engineering,154,52,102,1.96,133,8,5,6,0
1983,Fine And Applied Arts,Art And Design,360,188,172,0.91,313,28,7,2,1
1983,Fine And Applied Arts,Music,210,100,110,1.1,180,3,3,2,1
1983,Las,Biochemistry,97,30,67,2.23,78,3,2,0,1
1983,Las,English,98,55,43,0.78,86,0,3,0,0
1983,Fine And Applied Arts,Music Education,251,139,112,0.81,226,2,5,2,1
1983,Las,Comparative Literature,39,23,16,0.7,11,3,0,4,0
1983,Las,Chemistry,557,159,398,2.5,476,29,6,3,0
1983,Las,Chemical Engineering,538,117,421,3.6,442,37,14,12,1
1983,Las,Biology,182,76,106,1.39,151,5,2,3,0
1983,Las,Entomology,37,8,29,3.62,30,1,0,0,0
1983,Las,Atmospheric Sciences,21,7,14,2,7,2,0,0,0
1983,Fine And Applied Arts,Theatre,21,9,12,1.33,20,0,0,0,1
1983,Fine And Applied Arts,Urban Planning,143,61,82,1.34,131,3,3,1,0
1983,Education,Anthropology,57,21,36,1.71,34,1,1,6,0
1982,Fine And Applied Arts,Theatre,138,64,74,1.16,126,0,6,1,0
1982,Business,Marketing,223,121,102,0.84,206,7,5,4,0
1982,Business,Finance,557,209,348,1.67,498,11,18,12,1
1982,Las,Economics,181,39,142,3.64,115,4,5,3,0
1982,Engineering,Computer Science,318,63,255,4.05,220,34,1,6,0
1982,Business,Business Administration,1147,506,641,1.27,966,22,61,18,2
1982,Education,Accountancy,1554,692,862,1.25,1385,36,71,21,3
1982,Applied Health Sciences,Community Health,40,30,10,0.33,31,0,1,0,0
1982,Engineering,Computer Science,648,182,466,2.56,580,40,17,2,2
1982,Education,Early Childhood Education,38,38,0,0,38,0,0,0,0
1982,Engineering,Computer Engineering,357,56,301,5.38,307,30,12,3,0
1982,Engineering,Civil Engineering,672,104,568,5.46,559,23,5,13,1
1982,Engineering,Aerospace Engineering,481,38,443,11.66,425,30,6,6,1
1982,Education,Special Education,106,91,15,0.16,81,5,2,1,0
1982,Education,Elementary Education,382,361,21,0.06,363,5,8,4,1
1982,Education,Educational Psychology,172,103,69,0.67,111,3,8,7,0
1982,Education,Ed Organization And Leadership,130,75,55,0.73,100,1,9,2,0
1982,Aces,Food Science & Human Nutrition,206,134,72,0.54,164,16,2,1,0
1982,Aces,Animal Sciences,508,247,261,1.06,484,4,5,1,0
1982,Aces,Agricultural Education,25,5,20,4,25,0,0,0,0
1982,Aces,Agricultural Communications,86,56,30,0.54,85,0,0,0,1
1982,Aces,Agricultural & Applied Econ,386,64,322,5.03,348,3,8,0,2
1982,Applied Health Sciences,Speech & Hearing Science,140,129,11,0.09,122,1,9,3,0
1982,Applied Health Sciences,Kinesiology,253,133,120,0.9,218,0,6,4,1
1982,Las,Biology,30,21,9,0.43,27,0,1,0,0
1982,Las,Teaching Of English Sec Lang,77,59,18,0.31,44,2,0,1,0
1982,Las,Spanish,46,31,15,0.48,22,0,2,11,0
1982,Education,Secondary Education,21,12,9,0.75,21,0,0,0,0
1982,Las,Physics,365,28,337,12.04,292,17,1,1,0
1982,Aces,Nutritional Sciences,40,26,14,0.54,32,3,0,0,0
1982,Engineering,Electrical Engineering,1512,159,1353,8.51,1227,144,52,18,2
1982,Las,Microbiology,73,33,40,1.21,63,1,0,0,1
1982,Las,Political Science,40,10,30,3,32,1,2,0,0
1982,Las,Plant Biology,30,15,15,1,20,0,0,0,0
1982,Las,Philosophy,33,4,29,7.25,28,0,0,2,0
1982,Las,Molecular & Integrative Physi,56,16,40,2.5,39,1,0,0,0
1982,Las,Mathematics,159,35,124,3.54,104,5,0,1,0
1982,Las,Sociology,44,20,24,1.2,28,2,0,0,0
1982,Las,Linguistics,74,41,33,0.8,32,4,1,0,0
1982,Las,History,71,24,47,1.96,61,0,0,0,1
1982,Las,Geology,114,34,80,2.35,91,2,0,2,0
1982,Las,Geography,36,8,28,3.5,33,0,0,0,0
1982,Las,French,33,23,10,0.43,25,0,1,0,0
1982,Ischool,Library & Information Science,155,117,38,0.32,17,2,5,118,3
1982,Vetmed,Veterinary Medicine,343,154,189,1.23,333,2,0,3,1
1982,Social Work,Social Work,293,229,64,0.28,12,5,5,234,12
1982,Media,Journalism,37,21,16,0.76,2,1,1,31,0
1982,Las,Communication,41,23,18,0.78,11,0,1,29,0
1982,Education,Advertising,248,170,78,0.46,7,0,5,232,4
1982,Law,Law,658,208,450,2.16,21,10,18,607,1
1982,Las,Psychology,184,88,96,1.09,125,11,9,1,0
1982,Las,Entomology,33,7,26,3.71,27,1,0,0,0
1982,Fine And Applied Arts,Landscape Architecture,146,56,90,1.61,134,4,1,3,1
1982,Fine And Applied Arts,Industrial Design,95,50,45,0.9,78,9,4,0,0
1982,Fine And Applied Arts,Graphic Design,184,141,43,0.3,176,5,1,2,0
1982,Fine And Applied Arts,Dance,47,45,2,0.04,39,2,3,0,0
1982,Fine And Applied Arts,Art And Design,360,210,150,0.71,319,16,9,2,2
1982,Fine And Applied Arts,Art Education,72,59,13,0.22,63,1,3,1,0
1982,Fine And Applied Arts,Architecture,235,38,197,5.18,193,7,6,1,0
1982,Fine And Applied Arts,Architectural Studies,583,171,412,2.41,519,24,9,14,2
1982,Engineering,Theoretical & Applied Mechans,52,4,48,12,28,4,0,0,0
1982,Engineering,Mechanical Engineering,954,86,868,10.09,836,44,27,18,1
1982,Las,English,110,60,50,0.83,89,0,5,0,0
1982,Engineering,Industrial Engineering,180,56,124,2.21,152,13,6,6,0
1982,Fine And Applied Arts,Music,218,108,110,1.02,186,2,8,2,0
1982,Las,Chemistry,550,135,415,3.07,468,29,7,4,0
1982,Las,Chemical Engineering,551,132,419,3.17,469,28,21,6,1
1982,Las,Biology,175,83,92,1.11,140,10,1,3,0
1982,Las,Biochemistry,82,28,54,1.93,69,3,0,0,1
1982,Las,Atmospheric Sciences,23,6,17,2.83,10,1,0,0,0
1982,Las,Comparative Literature,43,24,19,0.79,14,1,0,4,0
1982,Education,Anthropology,70,36,34,0.94,45,1,3,3,0
1982,Fine And Applied Arts,Theatre,22,9,13,1.44,22,0,0,0,0
1982,Fine And Applied Arts,Music Education,294,164,130,0.79,273,2,3,2,1
1982,Fine And Applied Arts,Urban Planning,134,58,76,1.31,115,4,6,1,0
1981,Engineering,Computer Science,246,53,193,3.64,172,28,0,4,0
1981,Fine And Applied Arts,Theatre,129,66,63,0.95,121,0,3,0,0
1981,Business,Marketing,186,101,85,0.84,175,4,4,2,0
1981,Business,Finance,508,169,339,2.01,467,8,8,8,1
1981,Las,Economics,183,46,137,2.98,124,5,6,3,0
1981,Business,Business Administration,1287,551,736,1.34,1085,30,72,19,3
1981,Education,Accountancy,1605,680,925,1.36,1421,46,69,15,4
1981,Applied Health Sciences,Community Health,39,24,15,0.62,30,0,2,0,0
1981,Education,Elementary Education,432,405,27,0.07,408,4,10,5,2
1981,Engineering,Computer Engineering,323,48,275,5.73,286,20,9,4,1
1981,Engineering,Civil Engineering,811,110,701,6.37,663,24,12,15,1
1981,Engineering,Aerospace Engineering,435,30,405,13.5,387,21,8,3,1
1981,Education,Special Education,128,110,18,0.16,108,2,5,3,0
1981,Education,Educational Psychology,148,79,69,0.87,104,7,10,7,0
1981,Education,Ed Organization And Leadership,129,72,57,0.79,106,1,9,2,0
1981,Education,Early Childhood Education,57,57,0,0,54,0,1,2,0
1981,Aces,Agricultural & Applied Econ,349,60,289,4.82,315,3,5,0,1
1981,Aces,Food Science & Human Nutrition,204,127,77,0.61,158,9,4,2,0
1981,Aces,Animal Sciences,498,246,252,1.02,462,4,9,5,1
1981,Aces,Agricultural Education,20,3,17,5.67,20,0,0,0,0
1981,Aces,Agricultural Communications,72,51,21,0.41,70,0,0,0,2
1981,Applied Health Sciences,Kinesiology,284,140,144,1.03,252,1,6,1,0
1981,Las,Spanish,49,33,16,0.48,27,0,2,12,0
1981,Las,Biology,30,19,11,0.58,28,0,1,0,0
1981,Las,Teaching Of English Sec Lang,76,62,14,0.23,45,1,0,1,0
1981,Applied Health Sciences,Speech & Hearing Science,139,128,11,0.09,124,0,11,1,0
1981,Education,Secondary Education,20,12,8,0.67,20,0,0,0,0
1981,Las,Physics,356,31,325,10.48,278,20,2,0,1
1981,Aces,Nutritional Sciences,43,29,14,0.48,37,2,0,0,0
1981,Engineering,Computer Science,583,153,430,2.81,517,36,17,2,2
1981,Las,Microbiology,61,28,33,1.18,52,0,1,0,1
1981,Las,Psychology,161,78,83,1.06,116,6,10,1,0
1981,Las,Plant Biology,26,11,15,1.36,21,0,0,0,0
1981,Las,Philosophy,29,5,24,4.8,26,0,0,1,0
1981,Las,Molecular & Integrative Physi,60,19,41,2.16,47,2,0,0,0
1981,Las,Mathematics,151,28,123,4.39,100,7,0,1,0
1981,Las,French,33,27,6,0.22,28,0,0,0,0
1981,Las,Linguistics,73,32,41,1.28,32,3,1,1,1
1981,Las,History,84,24,60,2.5,71,0,0,0,1
1981,Las,Geology,114,38,76,2,95,1,0,1,0
1981,Las,Geography,43,13,30,2.31,33,0,0,0,0
1981,Las,Sociology,41,18,23,1.28,29,1,0,0,0
1981,Law,Law,645,194,451,2.32,569,21,595,76,6
1981,Education,Advertising,234,165,69,0.42,219,5,2,1,0
1981,Las,Communication,38,23,15,0.65,28,2,0,0,1
1981,Media,Journalism,45,22,23,1.05,37,1,2,0,0
1981,Social Work,Social Work,316,259,57,0.22,270,5,16,4,3
1981,Vetmed,Veterinary Medicine,350,151,199,1.32,342,2,0,1,1
1981,Ischool,Library & Information Science,148,114,34,0.3,123,4,4,2,1
1981,Engineering,Electrical Engineering,1561,159,1402,8.82,1296,121,37,19,1
1981,Las,Political Science,42,14,28,2,33,0,0,1,0
1981,Las,Entomology,28,7,21,3,23,1,0,0,0
1981,Fine And Applied Arts,Architecture,213,37,176,4.76,160,6,3,3,0
1981,Fine And Applied Arts,Industrial Design,83,35,48,1.37,73,3,5,1,0
1981,Fine And Applied Arts,Graphic Design,165,128,37,0.29,154,8,0,2,1
1981,Fine And Applied Arts,Dance,41,36,5,0.14,36,1,3,0,0
1981,Fine And Applied Arts,Art And Design,415,259,156,0.6,364,20,12,3,2
1981,Fine And Applied Arts,Art Education,68,61,7,0.11,60,0,3,2,0
1981,Fine And Applied Arts,Architectural Studies,597,163,434,2.66,529,25,13,12,3
1981,Engineering,Theoretical & Applied Mechans,50,5,45,9,25,4,0,0,0
1981,Engineering,Mechanical Engineering,1021,82,939,11.45,910,44,17,12,1
1981,Engineering,Industrial Engineering,188,53,135,2.55,167,8,6,5,0
1981,Las,English,101,50,51,1.02,90,0,1,0,0
1981,Fine And Applied Arts,Landscape Architecture,159,62,97,1.56,151,3,0,1,0
1981,Las,Atmospheric Sciences,22,5,17,3.4,11,1,0,0,0
1981,Fine And Applied Arts,Music,241,99,142,1.43,218,2,6,4,0
1981,Las,Chemistry,537,128,409,3.2,476,22,3,2,0
1981,Las,Chemical Engineering,567,123,444,3.61,472,34,21,7,1
1981,Las,Biology,161,70,91,1.3,146,3,1,0,0
1981,Las,Biochemistry,84,25,59,2.36,69,2,0,1,1
1981,Las,Comparative Literature,44,24,20,0.83,18,1,0,2,0
1981,Education,Anthropology,64,32,32,1,40,2,3,4,0
1981,Fine And Applied Arts,Theatre,26,11,15,1.36,26,0,0,0,0
